,T,E,Trade_random,Trade_search,Trade_market
11,120.0,1.0,0,0,0
12,168.0,1.0,0,0,0
13,121.0,1.0,0,0,0
14,209.0,1.0,0,0,0
15,115.0,1.0,0,0,0
16,228.0,1.0,0,0,0
17,169.0,1.0,0,0,0
18,125.0,1.0,0,0,0
19,190.0,1.0,0,0,0
20,140.0,1.0,0,0,0
21,150.0,1.0,0,0,0
22,157.0,1.0,0,0,0
23,223.0,1.0,0,0,0
24,188.0,1.0,0,0,0
25,188.0,1.0,0,0,0
26,123.0,1.0,0,0,0
27,126.0,1.0,0,0,0
28,181.0,1.0,0,0,0
29,148.0,1.0,0,0,0
30,124.0,1.0,0,0,0
31,154.0,1.0,0,0,0
32,193.0,1.0,0,0,0
33,191.0,1.0,0,0,0
34,163.0,1.0,0,0,0
35,142.0,1.0,0,0,0
36,139.0,1.0,0,0,0
37,223.0,1.0,0,0,0
38,180.0,1.0,0,0,0
39,150.0,1.0,0,0,0
40,128.0,1.0,0,0,0
41,126.0,1.0,0,0,0
42,167.0,1.0,0,0,0
43,216.0,1.0,0,0,0
44,203.0,1.0,0,0,0
45,173.0,1.0,0,0,0
46,152.0,1.0,0,0,0
47,226.0,1.0,0,0,0
48,117.0,1.0,0,0,0
49,219.0,1.0,0,0,0
50,136.0,1.0,0,0,0
51,139.0,1.0,0,0,0
52,127.0,1.0,0,0,0
53,187.0,1.0,0,0,0
54,120.0,1.0,0,0,0
55,122.0,1.0,0,0,0
56,134.0,1.0,0,0,0
57,124.0,1.0,0,0,0
58,131.0,1.0,0,0,0
59,121.0,1.0,0,0,0
60,211.0,1.0,0,0,0
61,175.0,1.0,0,0,0
62,130.0,1.0,0,0,0
63,139.0,1.0,0,0,0
64,173.0,1.0,0,0,0
65,189.0,1.0,0,0,0
66,228.0,1.0,0,0,0
67,163.0,1.0,0,0,0
68,209.0,1.0,0,0,0
69,200.0,1.0,0,0,0
70,227.0,1.0,0,0,0
71,208.0,1.0,0,0,0
72,167.0,1.0,0,0,0
73,120.0,1.0,0,0,0
74,120.0,1.0,0,0,0
75,180.0,1.0,0,0,0
76,155.0,1.0,0,0,0
77,140.0,1.0,0,0,0
78,132.0,1.0,0,0,0
79,189.0,1.0,0,0,0
80,139.0,1.0,0,0,0
81,195.0,1.0,0,0,0
82,124.0,1.0,0,0,0
83,164.0,1.0,0,0,0
84,143.0,1.0,0,0,0
85,195.0,1.0,0,0,0
86,154.0,1.0,0,0,0
87,122.0,1.0,0,0,0
88,168.0,1.0,0,0,0
89,219.0,1.0,0,0,0
90,188.0,1.0,0,0,0
91,205.0,1.0,0,0,0
92,173.0,1.0,0,0,0
93,179.0,1.0,0,0,0
94,175.0,1.0,0,0,0
95,209.0,1.0,0,0,0
96,187.0,1.0,0,0,0
97,184.0,1.0,0,0,0
98,162.0,1.0,0,0,0
99,183.0,1.0,0,0,0
100,144.0,1.0,0,0,0
101,182.0,1.0,0,0,0
102,162.0,1.0,0,0,0
103,133.0,1.0,0,0,0
104,148.0,1.0,0,0,0
105,184.0,1.0,0,0,0
106,186.0,1.0,0,0,0
107,157.0,1.0,0,0,0
108,195.0,1.0,0,0,0
109,177.0,1.0,0,0,0
110,201.0,1.0,0,0,0
111,188.0,1.0,0,0,0
112,155.0,1.0,0,0,0
113,165.0,1.0,0,0,0
114,223.0,1.0,0,0,0
115,164.0,1.0,0,0,0
116,186.0,1.0,0,0,0
117,191.0,1.0,0,0,0
118,218.0,1.0,0,0,0
119,148.0,1.0,0,0,0
120,176.0,1.0,0,0,0
121,196.0,1.0,0,0,0
122,115.0,1.0,0,0,0
123,125.0,1.0,0,0,0
124,136.0,1.0,0,0,0
125,115.0,1.0,0,0,0
126,116.0,1.0,0,0,0
127,186.0,1.0,0,0,0
128,165.0,1.0,0,0,0
129,202.0,1.0,0,0,0
130,150.0,1.0,0,0,0
131,222.0,1.0,0,0,0
132,137.0,1.0,0,0,0
133,153.0,1.0,0,0,0
134,202.0,1.0,0,0,0
135,140.0,1.0,0,0,0
136,135.0,1.0,0,0,0
137,157.0,1.0,0,0,0
138,158.0,1.0,0,0,0
139,127.0,1.0,0,0,0
140,200.0,1.0,0,0,0
141,186.0,1.0,0,0,0
142,132.0,1.0,0,0,0
143,182.0,1.0,0,0,0
144,136.0,1.0,0,0,0
145,129.0,1.0,0,0,0
146,184.0,1.0,0,0,0
147,165.0,1.0,0,0,0
148,217.0,1.0,0,0,0
149,195.0,1.0,0,0,0
150,155.0,1.0,0,0,0
151,116.0,1.0,0,0,0
152,168.0,1.0,0,0,0
153,227.0,1.0,0,0,0
154,201.0,1.0,0,0,0
155,150.0,1.0,0,0,0
156,159.0,1.0,0,0,0
157,150.0,1.0,0,0,0
158,168.0,1.0,0,0,0
159,207.0,1.0,0,0,0
160,126.0,1.0,0,0,0
161,175.0,1.0,0,0,0
162,126.0,1.0,0,0,0
163,216.0,1.0,0,0,0
164,171.0,1.0,0,0,0
165,174.0,1.0,0,0,0
166,129.0,1.0,0,0,0
167,161.0,1.0,0,0,0
168,170.0,1.0,0,0,0
